1,0.2105,2.1892984451293946,102
2,0.4281,1.999790444946289,134
3,0.609,1.789642692565918,154
4,0.6807,1.5626698135375976,203
5,0.7282,1.3479413360595702,252
6,0.7649,1.168640853881836,294
7,0.7912,1.0272801391601563,313
8,0.8092,0.9191049537658691,329
9,0.8191,0.8349220943450928,362
10,0.8331,0.7700108932495118,385
11,0.84,0.7173965919494629,422
12,0.8453,0.6745514934539795,454
13,0.8512,0.6387622692108155,471
14,0.8572,0.6088876571655274,489
15,0.8611,0.5829663482666015,504
16,0.8634,0.5602360324859619,540
17,0.8654,0.5407429019927978,557
18,0.8685,0.5227321510314942,586
19,0.8723,0.5077415851593018,647
20,0.8744,0.4945108757019043,685
21,0.8759,0.48445464935302734,733
22,0.8781,0.4753935041427612,761
23,0.8786,0.46491891403198243,805
24,0.8812,0.45524624881744385,858
25,0.8827,0.448450085067749,903
26,0.884,0.44076531028747556,944
27,0.8862,0.43306878051757813,985
28,0.8885,0.427216658782959,1030
